capacity_id,service_id,date,cpu_utilization_pct,memory_utilization_pct,storage_utilization_pct,active_connections,request_volume
1680,SRV-008,2026-01-10,54.39,51.93,38.58,3129,21194
1681,SRV-001,2026-01-11,30.45,36.27,40.46,763,5208
1682,SRV-002,2026-01-11,52.28,62.62,39.59,1804,11893
1683,SRV-003,2026-01-11,54.52,57.86,34.74,3483,23292
1684,SRV-004,2026-01-11,38.47,34.31,37.96,471,2428
1685,SRV-005,2026-01-11,64.01,51.95,39.88,2466,14791
1686,SRV-006,2026-01-11,26.88,35.57,36.07,497,3396
1687,SRV-007,2026-01-11,39.11,31.66,39.3,411,2766
1688,SRV-008,2026-01-11,45.92,52.17,33.88,2558,21382
1689,SRV-001,2026-01-12,38.32,39.24,41.85,1013,11431
1690,SRV-002,2026-01-12,49.73,53.76,35.86,6412,79312
1691,SRV-003,2026-01-12,42.6,57.7,37.72,5395,102985
1692,SRV-004,2026-01-12,29.65,38.23,39.28,1210,16103
1693,SRV-005,2026-01-12,56.57,51.33,35.96,7196,138635
1694,SRV-006,2026-01-12,32.68,25.52,36.01,1252,15151
1695,SRV-007,2026-01-12,27.55,35.39,36.56,1397,23864
1696,SRV-008,2026-01-12,57.5,56.46,39.4,6268,116641
1697,SRV-001,2026-01-13,29.19,26.24,40.88,1088,20434
1698,SRV-002,2026-01-13,47.61,51.79,39.95,5341,98734
1699,SRV-003,2026-01-13,49.39,56.98,41.23,5722,80810
1700,SRV-004,2026-01-13,23.96,29.51,37.3,1102,11096
1701,SRV-005,2026-01-13,59.26,56.13,37.07,5214,77893
1702,SRV-006,2026-01-13,21.54,37.99,39.0,1354,25707
1703,SRV-007,2026-01-13,38.59,35.18,36.3,1332,25500
1704,SRV-008,2026-01-13,56.62,65.09,39.12,6750,89036
1705,SRV-001,2026-01-14,35.02,30.31,35.81,1184,18303
1706,SRV-002,2026-01-14,49.33,53.55,40.16,5996,112723
1707,SRV-003,2026-01-14,58.34,62.52,36.39,6801,99593
1708,SRV-004,2026-01-14,32.98,29.82,39.49,1334,23855
1709,SRV-005,2026-01-14,60.14,50.94,36.36,5810,105591
1710,SRV-006,2026-01-14,23.36,40.86,37.52,1021,15032
1711,SRV-007,2026-01-14,22.51,31.91,34.45,1333,24711
1712,SRV-008,2026-01-14,45.95,57.15,36.86,5741,106300
1713,SRV-001,2026-01-15,32.48,30.51,34.99,1427,24344
1714,SRV-002,2026-01-15,46.83,57.91,38.21,5430,80934
1715,SRV-003,2026-01-15,58.59,57.41,38.39,6671,107511
1716,SRV-004,2026-01-15,30.07,30.71,37.33,1316,14846
1717,SRV-005,2026-01-15,53.24,50.13,37.16,5476,106485
1718,SRV-006,2026-01-15,37.93,39.45,39.53,1435,21183
1719,SRV-007,2026-01-15,25.4,36.39,38.27,1368,26887
1720,SRV-008,2026-01-15,56.42,64.89,40.44,6520,118228
1721,SRV-001,2026-01-16,29.76,37.73,35.44,1353,18727
1722,SRV-002,2026-01-16,47.86,55.17,36.06,6733,131101
1723,SRV-003,2026-01-16,46.01,56.73,36.61,6879,117762
1724,SRV-004,2026-01-16,34.37,31.88,35.29,954,12937
1725,SRV-005,2026-01-16,55.31,61.97,41.5,6096,80111
1726,SRV-006,2026-01-16,24.27,38.75,37.23,1477,23707
1727,SRV-007,2026-01-16,19.84,37.81,37.11,1183,14766
1728,SRV-008,2026-01-16,56.72,61.46,35.87,5257,68136
1729,SRV-001,2026-01-17,30.76,29.92,34.9,609,6068
1730,SRV-002,2026-01-17,50.74,51.47,37.19,2370,22952
1731,SRV-003,2026-01-17,47.11,58.27,36.11,2864,18942
1732,SRV-004,2026-01-17,18.9,28.46,35.61,391,3581
1733,SRV-005,2026-01-17,43.21,55.18,36.04,2107,16993
1734,SRV-006,2026-01-17,32.8,31.02,40.69,388,2932
1735,SRV-007,2026-01-17,34.1,33.48,41.72,424,2336
1736,SRV-008,2026-01-17,55.79,48.71,35.41,2367,12795
1737,SRV-001,2026-01-18,20.15,30.71,34.08,504,4510
1738,SRV-002,2026-01-18,55.45,52.02,36.57,2151,18958
1739,SRV-003,2026-01-18,50.01,52.62,40.63,1938,15919
1740,SRV-004,2026-01-18,29.33,26.57,40.44,723,7065
1741,SRV-005,2026-01-18,47.76,52.98,37.22,2427,18326
1742,SRV-006,2026-01-18,19.08,35.23,36.32,378,2268
1743,SRV-007,2026-01-18,22.49,31.0,34.8,371,3490
1744,SRV-008,2026-01-18,60.03,55.47,35.4,1830,14893
1745,SRV-001,2026-01-19,24.86,31.29,37.53,1391,24400
1746,SRV-002,2026-01-19,45.95,61.38,36.02,6233,90481
1747,SRV-003,2026-01-19,62.45,59.18,39.46,5301,58983
1748,SRV-004,2026-01-19,21.02,38.85,35.27,1318,22876
1749,SRV-005,2026-01-19,56.07,51.4,37.61,5444,79688
1750,SRV-006,2026-01-19,24.21,39.12,40.83,1091,11169
1751,SRV-007,2026-01-19,34.43,36.45,33.7,1345,18676
1752,SRV-008,2026-01-19,62.12,57.39,34.73,5909,92229
1753,SRV-001,2026-01-20,38.33,37.36,35.14,1234,23253
1754,SRV-002,2026-01-20,57.76,64.53,42.41,7380,96194
1755,SRV-003,2026-01-20,54.1,51.1,34.18,5287,62956
1756,SRV-004,2026-01-20,36.51,26.12,36.9,970,17173
1757,SRV-005,2026-01-20,51.67,55.9,42.48,7309,131602
1758,SRV-006,2026-01-20,36.76,35.38,37.83,949,18325
1759,SRV-007,2026-01-20,19.42,26.46,35.84,1385,21879
1760,SRV-008,2026-01-20,49.12,60.36,37.9,6654,76740
1761,SRV-001,2026-01-21,31.54,24.18,35.96,1301,18375
1762,SRV-002,2026-01-21,57.58,53.09,36.73,7068,90528
1763,SRV-003,2026-01-21,51.76,60.1,33.55,5359,100320
1764,SRV-004,2026-01-21,27.42,24.35,37.74,1348,24741
1765,SRV-005,2026-01-21,62.08,56.37,35.65,6841,71645
1766,SRV-006,2026-01-21,30.78,31.62,37.04,1030,17083
1767,SRV-007,2026-01-21,29.86,26.98,38.91,1118,13124
1768,SRV-008,2026-01-21,52.2,54.04,35.93,6733,117939
1769,SRV-001,2026-01-22,30.03,30.64,37.3,1258,23710
1770,SRV-002,2026-01-22,49.64,55.39,38.87,6791,79065
1771,SRV-003,2026-01-22,50.97,59.47,36.76,5956,91734
1772,SRV-004,2026-01-22,23.32,38.39,36.67,1415,17062
1773,SRV-005,2026-01-22,46.12,56.95,35.89,6188,64477
1774,SRV-006,2026-01-22,18.17,37.88,37.29,999,12255
1775,SRV-007,2026-01-22,26.49,27.74,40.3,1386,21461
1776,SRV-008,2026-01-22,55.95,54.68,37.9,6573,110939
1777,SRV-001,2026-01-23,25.08,36.62,37.44,1377,24143
1778,SRV-002,2026-01-23,62.47,65.35,40.81,6189,118571
1779,SRV-003,2026-01-23,50.62,62.02,37.24,5466,89546
1780,SRV-004,2026-01-23,24.28,27.07,38.27,1124,20542
1781,SRV-005,2026-01-23,45.75,57.38,35.89,7275,120880
1782,SRV-006,2026-01-23,29.78,28.68,34.87,1051,17018
1783,SRV-007,2026-01-23,33.08,35.62,40.82,1510,22649
1784,SRV-008,2026-01-23,47.68,55.62,39.26,6547,115867
1785,SRV-001,2026-01-24,30.73,38.19,40.62,606,6043
1786,SRV-002,2026-01-24,61.98,60.08,34.4,2241,12236
1787,SRV-003,2026-01-24,58.59,57.32,33.89,2430,16249
1788,SRV-004,2026-01-24,28.88,30.46,38.6,625,4534
1789,SRV-005,2026-01-24,45.94,60.42,38.93,3080,15834
1790,SRV-006,2026-01-24,20.6,27.99,36.25,568,5115
1791,SRV-007,2026-01-24,33.79,29.17,35.27,552,3240
1792,SRV-008,2026-01-24,60.2,49.74,38.31,2575,21717
1793,SRV-001,2026-01-25,22.05,34.12,38.01,530,4623
1794,SRV-002,2026-01-25,47.79,56.07,37.06,2260,21080
1795,SRV-003,2026-01-25,53.74,60.68,40.31,3569,19916
1796,SRV-004,2026-01-25,20.9,38.76,37.13,357,2670
1797,SRV-005,2026-01-25,53.65,61.93,41.82,2568,19818
1798,SRV-006,2026-01-25,19.64,31.51,38.87,383,2082
1799,SRV-007,2026-01-25,33.55,33.69,39.44,471,4540
1800,SRV-008,2026-01-25,41.85,48.46,34.09,2080,17262
1801,SRV-001,2026-01-26,30.48,32.58,41.29,1292,20440
1802,SRV-002,2026-01-26,42.04,50.07,34.79,6351,88323
1803,SRV-003,2026-01-26,52.89,48.83,37.43,5402,82678
1804,SRV-004,2026-01-26,34.88,29.35,35.18,1173,14235
1805,SRV-005,2026-01-26,53.88,53.7,36.2,6295,102421
1806,SRV-006,2026-01-26,21.62,36.51,41.81,1081,19031
1807,SRV-007,2026-01-26,38.93,26.26,35.36,1268,17923
1808,SRV-008,2026-01-26,62.86,62.66,37.67,6757,70469
1809,SRV-001,2026-01-27,26.59,27.51,38.63,1125,16310
1810,SRV-002,2026-01-27,49.78,65.18,39.07,7415,111932
1811,SRV-003,2026-01-27,60.31,58.39,35.6,6035,90352
1812,SRV-004,2026-01-27,30.01,30.02,36.45,1244,22106
1813,SRV-005,2026-01-27,45.73,55.33,37.41,6615,131418
1814,SRV-006,2026-01-27,35.48,33.77,40.07,1356,19932
1815,SRV-007,2026-01-27,34.31,37.8,38.38,1237,20808
1816,SRV-008,2026-01-27,59.67,52.13,37.08,6588,130127
1817,SRV-001,2026-01-28,31.62,26.31,38.84,1425,26715
1818,SRV-002,2026-01-28,48.49,63.95,36.97,5478,65257
1819,SRV-003,2026-01-28,49.88,57.45,41.02,5815,92909
1820,SRV-004,2026-01-28,23.44,35.04,40.52,1382,23332
1821,SRV-005,2026-01-28,55.38,58.19,36.87,5143,75226
1822,SRV-006,2026-01-28,21.6,36.16,36.42,1090,17419
1823,SRV-007,2026-01-28,26.32,39.03,40.53,1167,16240
1824,SRV-008,2026-01-28,63.27,57.7,37.6,5593,59959
1825,SRV-001,2026-01-29,25.68,32.2,35.47,956,17322
1826,SRV-002,2026-01-29,51.93,61.93,37.12,6633,100232
1827,SRV-003,2026-01-29,48.27,63.67,38.36,5969,66141
1828,SRV-004,2026-01-29,25.29,27.13,34.9,1326,26442
1829,SRV-005,2026-01-29,42.24,48.17,36.12,4874,53413
1830,SRV-006,2026-01-29,28.35,26.7,39.94,1025,11392
1831,SRV-007,2026-01-29,34.93,31.18,37.99,1133,18169
1832,SRV-008,2026-01-29,63.37,56.34,37.01,5038,79807
1833,SRV-001,2026-01-30,23.37,40.66,38.08,1267,12890
1834,SRV-002,2026-01-30,52.92,56.52,39.69,6531,73445
1835,SRV-003,2026-01-30,50.11,51.48,37.5,6792,130245
1836,SRV-004,2026-01-30,18.65,34.55,36.42,1349,24950
1837,SRV-005,2026-01-30,47.74,61.82,36.93,5877,67608
1838,SRV-006,2026-01-30,37.3,37.87,36.09,1398,16847
1839,SRV-007,2026-01-30,28.42,38.98,37.42,997,15030
1840,SRV-008,2026-01-30,51.62,51.83,34.84,4962,91148
1841,SRV-001,2026-01-31,23.08,31.95,36.6,501,3191
1842,SRV-002,2026-01-31,62.57,56.5,41.35,3647,30753
1843,SRV-003,2026-01-31,56.66,50.82,39.56,1868,14679
1844,SRV-004,2026-01-31,19.22,31.3,36.83,508,3650
1845,SRV-005,2026-01-31,47.93,62.17,35.48,2065,12587
1846,SRV-006,2026-01-31,29.78,33.51,36.03,379,2617
1847,SRV-007,2026-01-31,22.51,34.27,33.51,555,4309
1848,SRV-008,2026-01-31,52.51,51.7,34.29,2012,14445
1849,SRV-001,2026-02-01,24.71,33.63,38.15,415,3884
1850,SRV-002,2026-02-01,56.83,63.42,41.88,3526,30695
1851,SRV-003,2026-02-01,52.65,55.62,35.36,1840,18044
1852,SRV-004,2026-02-01,21.67,38.0,37.58,672,5154
1853,SRV-005,2026-02-01,57.45,58.34,37.79,2955,17535
1854,SRV-006,2026-02-01,27.23,29.72,38.48,699,5245
1855,SRV-007,2026-02-01,28.94,30.08,40.38,721,4477
1856,SRV-008,2026-02-01,52.64,63.33,38.96,2744,23464
1857,SRV-001,2026-02-02,23.72,35.94,36.52,1520,17265
1858,SRV-002,2026-02-02,53.82,56.62,39.46,6151,106180
1859,SRV-003,2026-02-02,56.42,63.31,40.7,7256,114461
1860,SRV-004,2026-02-02,28.98,31.12,43.38,1121,20827
1861,SRV-005,2026-02-02,42.94,49.21,40.37,6708,74830
1862,SRV-006,2026-02-02,28.74,32.11,37.31,1297,22701
1863,SRV-007,2026-02-02,34.39,36.12,36.98,1237,21755
1864,SRV-008,2026-02-02,58.17,54.15,34.47,6858,130553
1865,SRV-001,2026-02-03,26.99,35.71,36.61,1058,11959
1866,SRV-002,2026-02-03,52.45,56.29,41.89,5520,75846
1867,SRV-003,2026-02-03,61.83,63.03,40.59,5054,65396
1868,SRV-004,2026-02-03,31.86,27.89,43.61,1470,15696
1869,SRV-005,2026-02-03,49.73,57.19,34.47,5097,88908
1870,SRV-006,2026-02-03,21.19,33.89,39.91,1185,17163
1871,SRV-007,2026-02-03,31.53,30.54,36.69,1149,20696
1872,SRV-008,2026-02-03,62.82,62.79,38.64,6303,105028
1873,SRV-001,2026-02-04,34.93,33.78,42.42,1074,19597
1874,SRV-002,2026-02-04,57.8,60.55,38.83,5200,91629
1875,SRV-003,2026-02-04,54.99,52.75,35.28,4870,49289
1876,SRV-004,2026-02-04,26.99,27.44,39.03,1362,19434
1877,SRV-005,2026-02-04,64.84,54.45,42.46,5412,56147
1878,SRV-006,2026-02-04,36.27,30.2,42.7,1105,18482
1879,SRV-007,2026-02-04,31.95,36.63,35.75,1285,17631
1880,SRV-008,2026-02-04,63.53,59.23,38.89,7166,124839
1881,SRV-001,2026-02-05,26.75,28.86,40.61,1370,20824
1882,SRV-002,2026-02-05,55.06,62.66,35.72,4872,72271
1883,SRV-003,2026-02-05,53.68,57.05,39.45,5831,113826
1884,SRV-004,2026-02-05,36.42,26.8,35.28,1074,19154
1885,SRV-005,2026-02-05,52.01,67.12,43.51,7018,105680
1886,SRV-006,2026-02-05,27.52,34.15,36.87,1099,17837
1887,SRV-007,2026-02-05,34.49,39.42,43.84,1079,15169
1888,SRV-008,2026-02-05,52.45,64.99,37.21,5827,76217
1889,SRV-001,2026-02-06,39.71,39.86,37.91,1096,15673
1890,SRV-002,2026-02-06,47.77,60.96,36.28,6222,99144
1891,SRV-003,2026-02-06,48.87,54.58,42.06,5575,79641
1892,SRV-004,2026-02-06,39.76,39.49,41.99,1121,11785
1893,SRV-005,2026-02-06,45.07,54.96,40.97,6618,126938
1894,SRV-006,2026-02-06,33.76,28.11,37.32,1175,12924
1895,SRV-007,2026-02-06,23.04,28.58,37.58,1542,27594
1896,SRV-008,2026-02-06,63.62,61.01,38.98,5973,109715
1897,SRV-001,2026-02-07,30.68,26.37,36.38,651,3767
1898,SRV-002,2026-02-07,56.66,60.23,38.09,2472,17222
1899,SRV-003,2026-02-07,46.82,56.73,37.59,3554,23214
1900,SRV-004,2026-02-07,36.58,32.88,42.45,680,6280
1901,SRV-005,2026-02-07,49.87,58.92,40.92,1969,10423
1902,SRV-006,2026-02-07,23.95,42.47,37.88,671,4302
1903,SRV-007,2026-02-07,25.66,28.92,37.77,513,4950
1904,SRV-008,2026-02-07,59.11,62.95,38.13,3247,30774
1905,SRV-001,2026-02-08,27.58,32.49,38.37,398,3663
1906,SRV-002,2026-02-08,54.33,65.17,39.9,3801,33899
1907,SRV-003,2026-02-08,55.91,65.65,42.16,3324,27562
1908,SRV-004,2026-02-08,36.3,40.85,38.69,736,4284
1909,SRV-005,2026-02-08,44.87,62.14,36.34,1875,10690
1910,SRV-006,2026-02-08,29.75,30.22,36.68,439,2279
1911,SRV-007,2026-02-08,25.44,29.18,37.15,465,2568
1912,SRV-008,2026-02-08,65.72,55.78,37.54,3234,30040
1913,SRV-001,2026-02-09,26.05,32.84,40.07,1325,25527
1914,SRV-002,2026-02-09,58.05,59.59,34.02,7063,112370
1915,SRV-003,2026-02-09,63.19,56.14,36.18,4868,77368
1916,SRV-004,2026-02-09,22.54,40.3,40.35,1295,24402
1917,SRV-005,2026-02-09,63.52,63.84,37.11,5668,107210
1918,SRV-006,2026-02-09,37.26,37.44,40.95,1241,12463
1919,SRV-007,2026-02-09,23.37,37.24,35.57,958,10037
1920,SRV-008,2026-02-09,57.95,55.78,39.46,6892,70046
1921,SRV-001,2026-02-10,35.63,38.98,42.48,1438,23918
1922,SRV-002,2026-02-10,56.18,58.79,39.05,6890,127825
1923,SRV-003,2026-02-10,55.1,64.75,38.48,6948,70467
1924,SRV-004,2026-02-10,26.15,29.4,38.22,1031,19909
1925,SRV-005,2026-02-10,49.46,56.85,38.11,5521,78754
1926,SRV-006,2026-02-10,27.76,38.39,38.32,1530,25880
1927,SRV-007,2026-02-10,21.77,28.89,36.72,1482,28952
1928,SRV-008,2026-02-10,57.23,59.05,35.01,5101,90027
1929,SRV-001,2026-02-11,29.29,37.88,38.16,1219,18056
1930,SRV-002,2026-02-11,61.04,56.97,36.39,5477,98947
1931,SRV-003,2026-02-11,49.9,51.4,41.81,6995,125442
1932,SRV-004,2026-02-11,19.75,26.53,34.34,1321,20274
1933,SRV-005,2026-02-11,62.96,60.12,35.31,7057,126508
1934,SRV-006,2026-02-11,35.73,37.37,37.69,1065,17264
1935,SRV-007,2026-02-11,31.47,36.39,41.95,1358,24912
1936,SRV-008,2026-02-11,62.99,62.29,40.49,6081,83241
1937,SRV-001,2026-02-12,21.81,30.42,41.12,1052,17511
1938,SRV-002,2026-02-12,50.56,61.13,34.64,5647,82642
1939,SRV-003,2026-02-12,44.18,55.97,38.81,6126,90262
1940,SRV-004,2026-02-12,31.0,37.64,36.3,1403,25059
1941,SRV-005,2026-02-12,50.4,59.85,38.84,5146,56944
1942,SRV-006,2026-02-12,34.5,42.73,42.18,1475,29489
1943,SRV-007,2026-02-12,36.09,39.84,40.97,1139,17065
1944,SRV-008,2026-02-12,54.26,52.91,38.34,5585,61048
1945,SRV-001,2026-02-13,29.14,33.54,34.16,999,19726
1946,SRV-002,2026-02-13,52.68,54.59,40.52,6625,71473
1947,SRV-003,2026-02-13,47.94,58.96,38.32,6803,73449
1948,SRV-004,2026-02-13,39.19,39.91,40.04,1481,24553
1949,SRV-005,2026-02-13,50.12,61.88,35.47,6769,73982
1950,SRV-006,2026-02-13,34.09,27.39,35.06,1429,14347
1951,SRV-007,2026-02-13,21.9,39.71,39.92,1097,12712
1952,SRV-008,2026-02-13,65.31,57.68,39.65,5726,109834
1953,SRV-001,2026-02-14,22.52,38.99,39.46,659,3712
1954,SRV-002,2026-02-14,62.57,62.75,38.01,2699,22690
1955,SRV-003,2026-02-14,58.53,64.45,42.89,2910,18011
1956,SRV-004,2026-02-14,31.84,31.55,40.64,476,2704
1957,SRV-005,2026-02-14,55.86,62.89,39.36,3190,30138
1958,SRV-006,2026-02-14,25.56,35.91,36.2,425,3380
1959,SRV-007,2026-02-14,34.42,35.64,42.09,606,5960
1960,SRV-008,2026-02-14,57.21,52.45,35.74,1883,10094
1961,SRV-001,2026-02-15,38.77,29.73,35.48,367,2220
1962,SRV-002,2026-02-15,56.03,54.2,35.72,2556,14658
1963,SRV-003,2026-02-15,48.01,57.4,42.75,2613,19843
1964,SRV-004,2026-02-15,32.34,37.97,35.14,501,2975
1965,SRV-005,2026-02-15,64.6,55.64,39.42,2420,12692
1966,SRV-006,2026-02-15,27.48,24.93,39.04,368,2684
1967,SRV-007,2026-02-15,27.39,38.38,35.17,462,3294
1968,SRV-008,2026-02-15,57.2,55.24,36.97,2349,19311
1969,SRV-001,2026-02-16,33.41,29.93,38.29,1177,13658
1970,SRV-002,2026-02-16,60.91,49.05,35.5,5942,72425
1971,SRV-003,2026-02-16,57.66,68.04,38.12,7139,108657
1972,SRV-004,2026-02-16,25.84,36.63,41.71,1395,14233
1973,SRV-005,2026-02-16,62.73,54.9,37.5,7028,123533
1974,SRV-006,2026-02-16,31.46,35.88,41.6,1282,15165
1975,SRV-007,2026-02-16,30.36,28.22,35.32,1372,24280
1976,SRV-008,2026-02-16,50.91,57.44,36.13,6706,115402
1977,SRV-001,2026-02-17,33.48,29.78,36.24,1179,21716
1978,SRV-002,2026-02-17,56.53,52.97,38.99,5518,68692
1979,SRV-003,2026-02-17,48.42,54.6,34.71,5447,66866
1980,SRV-004,2026-02-17,21.59,28.97,41.35,1122,15828
1981,SRV-005,2026-02-17,51.02,55.54,38.18,4907,97638
1982,SRV-006,2026-02-17,34.32,29.51,36.93,1183,12263
1983,SRV-007,2026-02-17,29.99,25.85,34.82,1203,17441
1984,SRV-008,2026-02-17,49.55,52.26,34.64,6696,119932
1985,SRV-001,2026-02-18,32.5,37.56,35.69,1340,20650
1986,SRV-002,2026-02-18,59.52,52.03,41.85,7128,86702
1987,SRV-003,2026-02-18,50.65,51.5,38.86,7170,91608
1988,SRV-004,2026-02-18,26.55,31.06,38.02,1324,13596
1989,SRV-005,2026-02-18,54.57,48.22,35.19,5106,59074
1990,SRV-006,2026-02-18,35.21,29.89,37.8,1090,15923
1991,SRV-007,2026-02-18,24.83,28.66,36.8,1474,17749
1992,SRV-008,2026-02-18,63.02,56.21,40.62,5429,57724
1993,SRV-001,2026-02-19,30.56,27.72,39.75,1321,22251
1994,SRV-002,2026-02-19,49.29,65.1,38.57,5612,62205
1995,SRV-003,2026-02-19,59.12,52.84,37.54,6115,102557
1996,SRV-004,2026-02-19,39.88,41.28,43.78,1566,29540
1997,SRV-005,2026-02-19,62.35,56.33,37.53,7001,99756
1998,SRV-006,2026-02-19,36.05,30.63,37.55,1113,19292
1999,SRV-007,2026-02-19,21.07,33.17,39.13,1301,25073
2000,SRV-008,2026-02-19,49.31,63.92,43.3,5797,98564
2001,SRV-001,2026-02-20,23.5,34.99,43.72,1354,23527
2002,SRV-002,2026-02-20,52.62,56.26,35.07,5025,95877
2003,SRV-003,2026-02-20,56.79,64.13,36.93,6336,84846
2004,SRV-004,2026-02-20,25.11,31.13,36.33,1085,15490
2005,SRV-005,2026-02-20,50.95,65.36,38.42,6833,103721
2006,SRV-006,2026-02-20,21.63,37.31,39.63,1379,18228
2007,SRV-007,2026-02-20,24.25,37.37,33.8,1312,23354
2008,SRV-008,2026-02-20,60.18,65.73,41.58,5350,62323
2009,SRV-001,2026-02-21,33.32,28.18,41.18,568,5127
2010,SRV-002,2026-02-21,62.1,60.07,35.31,3009,29618
2011,SRV-003,2026-02-21,44.56,52.69,35.58,1947,18635
2012,SRV-004,2026-02-21,35.32,30.49,36.49,687,5497
2013,SRV-005,2026-02-21,54.62,58.72,41.94,2022,11886
2014,SRV-006,2026-02-21,30.67,38.88,38.66,564,4250
2015,SRV-007,2026-02-21,20.58,26.6,39.68,698,4808
2016,SRV-008,2026-02-21,47.25,62.64,37.78,2176,14989
2017,SRV-001,2026-02-22,26.85,36.46,36.97,704,4820
2018,SRV-002,2026-02-22,47.92,50.11,37.07,3029,23513
2019,SRV-003,2026-02-22,51.05,53.58,34.67,2802,22615
2020,SRV-004,2026-02-22,26.77,40.82,40.41,658,6425
2021,SRV-005,2026-02-22,57.4,55.25,37.33,3505,33790
2022,SRV-006,2026-02-22,26.03,35.39,43.18,746,6484
2023,SRV-007,2026-02-22,33.7,39.48,38.56,557,4104
2024,SRV-008,2026-02-22,52.02,56.45,42.05,2317,19089
2025,SRV-001,2026-02-23,24.32,35.69,35.71,1175,19715
2026,SRV-002,2026-02-23,56.48,62.1,40.95,5889,76414
2027,SRV-003,2026-02-23,59.12,58.7,33.81,6333,116846
2028,SRV-004,2026-02-23,21.66,40.14,36.63,1210,12593
2029,SRV-005,2026-02-23,62.81,59.48,35.77,7202,98931
2030,SRV-006,2026-02-23,36.6,27.96,39.72,1313,17975
2031,SRV-007,2026-02-23,23.68,29.05,41.47,1361,22710
2032,SRV-008,2026-02-23,50.56,62.46,41.1,6207,121655
2033,SRV-001,2026-02-24,38.22,26.46,36.93,1050,13035
2034,SRV-002,2026-02-24,56.24,64.68,38.08,6931,78615
2035,SRV-003,2026-02-24,59.25,61.7,38.11,5759,94394
2036,SRV-004,2026-02-24,27.21,31.04,39.08,1566,28562
2037,SRV-005,2026-02-24,53.17,57.41,39.92,5055,87373
2038,SRV-006,2026-02-24,36.9,28.58,41.65,1265,18550
2039,SRV-007,2026-02-24,23.49,28.24,43.85,1165,12715
2040,SRV-008,2026-02-24,55.6,54.11,40.57,7610,79083
2041,SRV-001,2026-02-25,20.2,26.78,35.34,1347,23725
2042,SRV-002,2026-02-25,63.81,65.65,35.85,7339,136386
2043,SRV-003,2026-02-25,60.79,60.68,36.6,7480,90411
2044,SRV-004,2026-02-25,34.5,32.9,35.27,1124,17419
2045,SRV-005,2026-02-25,57.24,53.43,41.64,6040,98864
2046,SRV-006,2026-02-25,34.38,38.34,39.36,1467,27989
2047,SRV-007,2026-02-25,38.78,37.87,39.94,1364,18356
2048,SRV-008,2026-02-25,48.59,62.63,42.71,7474,122520
2049,SRV-001,2026-02-26,22.22,30.68,37.18,1266,17001
2050,SRV-002,2026-02-26,44.35,62.34,34.29,6554,75874
2051,SRV-003,2026-02-26,54.82,50.97,35.52,5434,72690
2052,SRV-004,2026-02-26,23.55,24.85,38.39,1280,14464
2053,SRV-005,2026-02-26,63.64,51.7,37.94,5036,90246
2054,SRV-006,2026-02-26,37.67,31.38,40.7,1314,19964
2055,SRV-007,2026-02-26,33.43,30.78,39.19,1381,26844
2056,SRV-008,2026-02-26,48.11,66.77,39.53,6234,100207
2057,SRV-001,2026-02-27,36.07,33.07,41.52,1070,20761
2058,SRV-002,2026-02-27,61.82,60.25,35.6,5589,58799
2059,SRV-003,2026-02-27,55.16,56.84,35.62,6454,95859
2060,SRV-004,2026-02-27,33.52,29.19,37.94,1294,16353
2061,SRV-005,2026-02-27,47.0,56.23,42.67,5132,78407
2062,SRV-006,2026-02-27,23.51,30.27,38.29,1313,20355
2063,SRV-007,2026-02-27,23.79,28.27,38.73,1237,21324
2064,SRV-008,2026-02-27,55.08,54.36,37.91,6089,63781
2065,SRV-001,2026-02-28,30.67,36.09,40.19,470,2777
2066,SRV-002,2026-02-28,61.41,62.19,36.96,2032,17843
2067,SRV-003,2026-02-28,58.39,61.67,41.56,3003,20658
2068,SRV-004,2026-02-28,26.63,35.41,40.78,616,5327
2069,SRV-005,2026-02-28,65.37,58.93,42.28,2465,18922
2070,SRV-006,2026-02-28,27.05,39.74,36.3,486,2680
2071,SRV-007,2026-02-28,28.28,28.73,37.23,689,4114
2072,SRV-008,2026-02-28,46.33,51.24,39.1,3242,20982
2073,SRV-001,2026-03-01,38.49,31.2,38.08,700,4927
2074,SRV-002,2026-03-01,67.04,60.86,39.96,2189,19304
2075,SRV-003,2026-03-01,49.81,62.61,43.9,2661,25852
2076,SRV-004,2026-03-01,31.61,31.07,42.0,629,4282
2077,SRV-005,2026-03-01,62.96,52.15,41.0,3225,29605
2078,SRV-006,2026-03-01,38.69,42.37,45.42,768,4292
2079,SRV-007,2026-03-01,33.02,34.29,36.56,560,5177
2080,SRV-008,2026-03-01,55.07,54.67,38.93,2595,16426
2081,SRV-001,2026-03-02,29.07,33.7,40.48,1095,20029
2082,SRV-002,2026-03-02,51.95,54.61,38.18,6352,72775
2083,SRV-003,2026-03-02,54.14,58.21,41.29,6679,83616
2084,SRV-004,2026-03-02,24.63,33.49,36.12,1358,17799
2085,SRV-005,2026-03-02,58.39,52.83,36.35,7526,111265
2086,SRV-006,2026-03-02,19.54,38.29,37.65,1166,21981
2087,SRV-007,2026-03-02,19.93,37.29,39.08,1193,12825
2088,SRV-008,2026-03-02,63.3,58.54,43.8,7423,77786
2089,SRV-001,2026-03-03,29.39,33.98,35.71,1093,17559
2090,SRV-002,2026-03-03,54.8,61.85,43.45,7640,116266
2091,SRV-003,2026-03-03,67.47,64.79,42.5,5482,75013
